id,city_name,latitude,longitude,day,temp,wind_speed,humidity,weather
00e2db70-35f8-4080-a141-f88055759ae5,Chateau du Haut Koenigsbourg,48.2494107,7.3443202,2025-09-12,12.87,2.41375,69.625,scattered clouds
00e2db70-35f8-4080-a141-f88055759ae5,Chateau du Haut Koenigsbourg,48.2494107,7.3443202,2025-09-13,12.1875,1.99125,79.375,light rain
00e2db70-35f8-4080-a141-f88055759ae5,Chateau du Haut Koenigsbourg,48.2494107,7.3443202,2025-09-14,13.24625,1.8399999999999999,72.375,broken clouds
00e2db70-35f8-4080-a141-f88055759ae5,Chateau du Haut Koenigsbourg,48.2494107,7.3443202,2025-09-15,13.462,2.846,73.4,broken clouds
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-10,18.986666666666668,1.3966666666666665,76.33333333333333,light rain
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-11,16.471249999999998,3.075,74.625,broken clouds
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-12,15.435,2.41125,69.875,broken clouds
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-13,14.7475,2.44375,78.75,light rain
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-14,15.53875,2.04375,72.875,broken clouds
91b25cc0-ba57-4367-85c3-7e507ec535cb,Colmar,48.0777517,7.3579641,2025-09-15,16.302,3.2039999999999997,70.6,overcast clouds
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-10,18.849999999999998,1.36,76.33333333333333,light rain
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-11,16.18,3.075,75.0,scattered clouds
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-12,15.1225,2.375,69.75,broken clouds
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-13,14.44875,2.3425,78.625,light rain
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-14,15.23125,2.02875,72.25,broken clouds
fbe64b26-b028-4bdc-869b-909973f5e9d2,Eguisheim,48.0447968,7.3079618,2025-09-15,16.032,3.218,70.2,overcast clouds
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-10,19.743333333333336,2.256666666666667,71.0,broken clouds
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-11,16.215,4.24,77.375,light rain
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-12,14.41875,2.6725,82.0,light rain
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-13,13.73625,2.355,80.625,overcast clouds
9c0e6ec4-5030-4ef5-bbdc-882d8aae2d0a,Besancon,47.2380222,6.0243622,2025-09-14,14.4625,2.0437499999999997,80.125,broken clouds
