city_name,hotel,address,rating,reviews,url,description,latitude_x,longitude_x,id,latitude_y,longitude_y,day,temp,wind_speed,humidity,weather
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-10,23.96666666666667,4.546666666666667,46.333333333333336,scattered clouds
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-11,20.99375,4.48125,51.25,clear sky
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-12,20.405,2.52625,54.375,clear sky
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-13,18.215,2.01875,71.375,broken clouds
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-14,19.83,5.13625,55.5,clear sky
Avignon,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisé 40m2-Ascenseur-Parking souterrain -Arrivée autonome,"3 Rue Velouterie, 84000 Avignon, France",9.7,109,https://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,L’hébergement Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin!,43.9451879,4.7996263,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-15,19.576,1.632,50.6,scattered clouds
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-10,23.96666666666667,4.546666666666667,46.333333333333336,scattered clouds
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-11,20.99375,4.48125,51.25,clear sky
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-12,20.405,2.52625,54.375,clear sky
Avignon,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville","5 Rue et Place Noël Antoine Biret, 84000 Avignon, France",8.0,734,https://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Proposant une terrasse et une connexion Wi-Fi gratuite, l’établissement Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville...",43.9461706,4.8101887,c0ea9024-87a5-43ad-b895-2b6444607794,43.9492493,4.8059012,2025-09-13,18.215,2.01875,71.375,broken clouds
